text,label,source
hi  this is mandy sullivan calling from hotmix fm   you are chosen to receive å 5000 00 in our easter prize draw     please telephone 09041940223 to claim before 29 03 05 or your prize will be transferred to someone else,1,kaggle
nutter  cutter  ctter  cttergg  cttargg  ctargg  ctagg  ie you,0,kaggle
18 days to euro2004 kickoff  u will be kept informed of all the latest news and results daily  unsubscribe send get euro stop to 83222,1,kaggle
no  but heard abt tat,0,kaggle
goodmorning my grandfather expired  so am on leave today,0,kaggle
urgent  your pan card will be deactivated in 24 hours  call 9876543210 to update details immediately,1,seed
your 2004 account for 07xxxxxxxxx shows 786 unredeemed points  to claim call 08719181259 identifier code  xxxxx expires 26 03 05,1,kaggle
misplaced your number and was sending texts to your old number  wondering why i ve not heard from you this year  all the best in your mcat  got this number from my atlanta friends,0,kaggle
i think the other two still need to get cash but we can def be ready by 9,0,kaggle
how much is blackberry bold2 in nigeria,0,kaggle
yes  i come to nyc for audiitions and am trying to relocate,0,kaggle
eat jap done oso aft ur lect wat    ìï got lect at 12 rite,0,kaggle
free msg  single  find a partner in your area  1000s of real people are waiting to chat now send chat to 62220cncl send stopcs 08717890890å 1 50 per msg,1,kaggle
your sbi credit card ending 2757 is blocked  verify at http   sbi kyc xyz,1,seed
sir  i need axis bank account no and bank address,0,kaggle
ok    then r we meeting later,0,kaggle
come round  it s,0,kaggle
hello  they are going to the village pub at 8 so either come here or there accordingly  ok,0,kaggle
in fact when do you leave  i think addie goes back to school tues or wed,0,kaggle
i m gonna say no  sorry  i would but as normal am starting to panic about time  sorry again  are you seeing on tuesday,0,kaggle
just dropped em off  omw back now,0,kaggle
also andros ice etc etc,0,kaggle
had the money issue weigh me down but thanks to you  i can breathe easier now  i ll make sure you dont regret it  thanks,0,kaggle
1 s reach home call me,0,kaggle
i m watching lotr w my sis dis aft  so u wan 2 meet me 4 dinner at nite a not,0,kaggle
ok i will tell her to stay out  yeah its been tough but we are optimistic things will improve this month,0,kaggle
i have 2 docs appointments next week    i m tired of them shoving stuff up me  ugh why couldn t i have had a normal body,0,kaggle
hhahhaahahah rofl wtf nig was leonardo in your room or something,0,kaggle
your kotak account balance is rs 5000  transaction on 30 april,0,seed
dai  lt   gt  naal eruku,0,kaggle
otp for your pnb login is 698815  valid for 10 minutes  do not share,0,seed
i m done  i m sorry  i hope your next space gives you everything you want  remember all the furniture is yours  if i m not around when you move it  just lock all the locks and leave the key with jenne,0,kaggle
gal n boy walking in d park  gal can i hold ur hand  boy y  do u think i would run away  gal no  jst wana c how it feels walking in heaven with an prince  gn,0,kaggle
just come home  i don t want u to be miserable,0,kaggle
haha but no money leh    later got to go for tuition    haha and looking for empty slots for driving lessons,0,kaggle
want a new video phone  750 anytime any network mins  half price line rental free text for 3 months  reply or call 08000930705 for free delivery,1,kaggle
i calls you later  afternoon onwords mtnl service get problem in south mumbai  i can hear you but you cann t listen me,0,kaggle
transaction alert  rs 50000 debited from hdfc account for jio payment,0,seed
i wake up long ago already    dunno  what other thing,0,kaggle
i ll hand her my phone to chat wit u,0,kaggle
09066362231 urgent  your mobile no 07xxxxxxxxx won a å 2 000 bonus caller prize on 02 06 03  this is the 2nd attempt to reach you  call 09066362231 asap,1,kaggle
em  its olowoyey  usc edu have a great time in argentina  not sad about secretary  everything is a blessing,0,kaggle
we know taj mahal as symbol of love  but the other lesser known facts 1  mumtaz was shahjahan s 4th wife  out of his 7 wifes  2  shahjahan killed mumtaz s husband to marry her  3  mumtaz died in her  lt   gt  th delivery  4  he then married mumtaz s sister  question arises where the hell is the love      the great hari,0,kaggle
poor girl can t go one day lmao,0,kaggle
yunny    i m goin to be late,0,kaggle
ya very nice     be ready on thursday,0,kaggle
just sent again  do you scream and moan in bed  princess,0,kaggle
house maid is the murderer  coz the man was murdered on  lt   gt  th january   as public holiday all govt instituitions are closed including post office  understand,0,kaggle
an excellent thought by a misundrstud frnd  i knw u hate me bt the day wen u ll knw the truth u ll hate urself    gn,0,kaggle
dear sbi customer your account is blocked  update kyc at http   hdfc verify net immediately,1,seed
i will come to ur home now,0,kaggle
i think its far more than that but find out  check google maps for a place from your dorm,0,kaggle
oh ya ya  i remember da,0,kaggle
feb  lt   gt  is  i love u   day  send dis to all ur   valued frnds   evn me  if 3 comes back u ll gt married d person u luv  if u ignore dis u will lose ur luv 4 evr,0,kaggle
83039 62735 å 450 uk break accommodationvouchers terms   conditions apply  2 claim you mustprovide your claim number which is 15541,1,kaggle
sorry chikku  my cell got some problem thts y i was nt able to reply u or msg u,0,kaggle
sbi yono  your account will be closed in 2 hours  update aadhaar at this link immediately,1,seed
please call 08712402972 immediately as there is an urgent message waiting for you,1,kaggle
your irctc ticket pnr 7797247984 for 30 april is confirmed,0,seed
dear user bhim is updating kyc  enter otp 182009 sent to complete verification,1,seed
this is ur face test   1 2 3 4 5 6 7 8 9  lt   gt    select any number i will tell ur face astrology     am waiting  quick reply,0,kaggle
k then any other special,0,kaggle
morning only i can ok,0,kaggle
123 congratulations   in this week s competition draw u have won the å 1450 prize to claim just call 09050002311 b4280703  t cs stop sms 08718727868  over 18 only 150ppm,1,kaggle
at bruce b downs  amp  fletcher now,0,kaggle
den only weekdays got special price    haiz    cant eat liao    cut nails oso muz wait until i finish drivin wat  lunch still muz eat wat,0,kaggle
ya srsly better than yi tho,0,kaggle
er yep sure  props,0,kaggle
k  want us to come by now,0,kaggle
pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala,0,kaggle
never blame a day in ur life  good days give u happiness  bad days give u experience  both are essential in life  all are gods blessings  good morning,0,kaggle
k  u also dont msg or reply to his msg,0,kaggle
so no messages  had food,0,kaggle
your paytm wallet kyc is pending  complete at http   sbi kyc xyz or wallet will be blocked,1,seed
sorry completely forgot   will pop em round this week if your still here,0,kaggle
that one week leave i put know that time  why,0,kaggle
your sip of rs 5000 in axis long term equity has been processed for 1 may,0,seed
iåõm cool ta luv but v tired 2 cause i have been doin loads of planning all wk  we have got our social services inspection at the nursery  take care   spk sn x,0,kaggle
final chance  claim ur å 150 worth of discount vouchers today  text yes to 85023 now  savamob  member offers mobile  t cs savamob pobox84  m263uz  å 3 00 subs 16,1,kaggle
i tot u outside cos darren say u come shopping  of course we nice wat  we jus went sim lim look at mp3 player,0,kaggle
haha awesome  be there in a minute,0,kaggle
hi babe its me thanks for coming even though it didnt go that well i just wanted my bed  hope to see you soon love and kisses xxx,0,kaggle
your account has been credited with 500 free text messages  to activate  just txt the word  credit to no  80488 t cs www 80488 biz,1,kaggle
hi babe u r most likely to be in bed but im so sorry about tonight  i really wanna see u tomorrow so call me at 9  love me xxx,0,kaggle
this message is free  welcome to the new   improved sex   dogging club  to unsubscribe from this service reply stop  msgs 150p 18 only,1,kaggle
kallis wont bat in 2nd innings,0,kaggle
oh mr sheffield  you wanna play that game  okay  you re the boss and i m the nanny  you give me a raise and i ll give you one,0,kaggle
urgent  your mobile number has been awarded with a å 2000 prize guaranteed  call 09061790121 from land line  claim 3030  valid 12hrs only 150ppm,1,kaggle
money    you r a lucky winner   2 claim your prize text money 2 88600 over å 1million to give away   ppt150x3 normal text rate box403 w1t1jy,1,kaggle
me 2 babe i feel the same lets just 4get about it both try  cheer up not fit soo muchxxlove u locaxx,0,kaggle
thank you so much  when we skyped wit kz and sura  we didnt get the pleasure of your company  hope you are good  we ve given you ultimatum oh  we are countin down to aburo  enjoy,0,kaggle
also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week i have a new bong  gt,0,kaggle
i will be gentle baby  soon you will be taking all  lt   gt  inches deep inside your tight pussy,0,kaggle
okie ì_ wan meet at bishan  cos me at bishan now  i m not driving today,0,kaggle
tddnewsletter emc1 co uk  more games from thedailydraw  dear helen  dozens of free games   with great prizeswith,1,kaggle
dude got a haircut  now its breezy up there,0,kaggle
transaction alert  rs 1000 debited from hdfc account for amazon payment,0,seed
oh wow thats gay  will firmware update help,0,kaggle
dear subscriber ur draw 4 å 100 gift voucher will b entered on receipt of a correct ans  when was elvis presleys birthday  txt answer to 80062,1,kaggle
ok set let u noe e details later,0,kaggle
good sleep is about rhythm  the person has to establish a rhythm that the body will learn and use  if you want to know more,0,kaggle
wnevr i wana fal in luv vth my books  my bed fals in luv vth me        yen madodu  nav pretsorginta  nammanna pretsovru important alwa         gud eveb,0,kaggle
thanks for the vote  now sing along with the stars with karaoke on your mobile  for a free link just reply with sing now,1,kaggle
k  k  i m also fine  when will you complete the course,0,kaggle
i am taking you for italian food  how about a pretty dress with no panties,0,kaggle
oh dang  i didn t mean o send that to you  lol,0,kaggle
how do friends help us in problems  they give the most stupid suggestion that lands us into another problem and helps us forgt the previous problem,0,kaggle
beautiful truth   expression of the face could be seen by everyone    but the depression of heart could be understood only by the loved ones   gud ni8,0,kaggle
good morning my dear            have a great  amp  successful day,0,kaggle
can you use foreign stamps for whatever you send them off for,0,kaggle
otp for your icici login is 278717  valid for 10 minutes  do not share,0,seed
